index_adresse;numero_voie;complement_numero_voie;type_de_voie;nom_voie;code_postal;commune
3361;61;;RUE;DE L AUDIENCE;13 011 ;MARSEILLE 11EME
3362;109;;BD;DE LA COMTESSE;13 012 ;MARSEILLE 12EME
3363;54;;LOT;LE COLOMBIER;13 190 ;ALLAUCH
3364;20;;AV;DU BOUSQUETIER;13 012 ;MARSEILLE 12EME
3365;20;;BD;VALETTE;13 013 ;MARSEILLE 13EME
3366;9421;;BD;ANDRE MALRAUX;13 380 ;PLAN DE CUQUES
3367;92;;RUE;ALPHONSE DAUDET;13 013 ;MARSEILLE 13EME
3368;10;;RUE;FRANCOIS CANAC;13 013 ;MARSEILLE 13EME
3369;2;;BD;ISABELLE;13 013 ;MARSEILLE 13EME
3370;6;B;RUE;SAINT GEORGES;13 013 ;MARSEILLE 13EME
3371;300;;CHE;DE ST JEAN DU DESERT;13 012 ;MARSEILLE 12EME
3372;546;;BD;MIREILLE LAUZE;13 011 ;MARSEILLE 11EME
3373;5100;F;IMP;DU GAROU;13 013 ;MARSEILLE 13EME
3374;26;;AV;COROT;13 013 ;MARSEILLE 13EME
3375;46;;BD;DE LA MILLIERE;13 011 ;MARSEILLE 11EME
3376;56;;BD;DE LA VALBARELLE;13 011 ;MARSEILLE 11EME
3377;6040;Z;AV;PASTEUR;13 380 ;PLAN DE CUQUES
3378;10;;RUE;MONTAIGNE;13 012 ;MARSEILLE 12EME
3379;10;;AV;RAOUL FOLLEREAU;13 011 ;MARSEILLE 11EME
3380;29;;RUE;DU TROUBADOUR;13 013 ;MARSEILLE 13EME
3381;9001;;;LES TOITS DE LA POUNCHE;13 190 ;ALLAUCH
3382;54;;AV;COROT;13 013 ;MARSEILLE 13EME
3383;9128;;BD;BARA;13 013 ;MARSEILLE 13EME
3384;5651;F;CHE;LAURENT MERLE;13 190 ;ALLAUCH
3385;31;;PARC;DES VIEUX CYPRES;13 013 ;MARSEILLE 13EME
3386;101;;RUE;ALPHONSE DAUDET;13 013 ;MARSEILLE 13EME
3387;5063;F;BD;BOUGE   QRT MALPASSE;13 013 ;MARSEILLE 13EME
3388;12;;RUE;DE L ESCALET;13 013 ;MARSEILLE 13EME
3389;40;;BD;BOUYALA D ARNAUD;13 012 ;MARSEILLE 12EME
3390;5651;F;CHE;LAURENT MERLE;13 190 ;ALLAUCH
3391;305;;CHE;ESPRIT JULIEN;13 190 ;ALLAUCH
3392;14;;RUE;ROBERT DE ROUX;13 013 ;MARSEILLE 13EME
3393;2;A;RUE;FONTAINIEU;13 012 ;MARSEILLE 12EME
3394;20;;BD;BARA;13 013 ;MARSEILLE 13EME
3395;10;;AV;RAOUL FOLLEREAU;13 011 ;MARSEILLE 11EME
3396;40;;AV;ESCAD NORMANDIE NIEMEN;13 013 ;MARSEILLE 13EME
3397;16;B;TRA;DES 4 CHE MONTOLIVET;13 012 ;MARSEILLE 12EME
3398;24;B;BD;DES ALPES;13 012 ;MARSEILLE 12EME
3399;195;;AV;DES OLIVES;13 013 ;MARSEILLE 13EME
3400;6;;BD;FERDINAND NEGRO;13 012 ;MARSEILLE 12EME
3401;1;;RUE;PIERRE CURIE;13 190 ;ALLAUCH
3402;165;;RTE;DES CAMOINS;13 011 ;MARSEILLE 11EME
3403;36;;AV;DE SAINT BARNABE;13 012 ;MARSEILLE 12EME
3404;164;;BD;DE LA MILLIERE;13 011 ;MARSEILLE 11EME
3405;112;;AV;DES CAILLOLS;13 012 ;MARSEILLE 12EME
3406;59;;LOT;LE COLOMBIER;13 190 ;ALLAUCH
3407;16;;TRA;DE LA DOMINIQUE;13 011 ;MARSEILLE 11EME
3408;52;;BD;DE LA POMME;13 011 ;MARSEILLE 11EME
3409;1;;BD;BONNIOT;13 012 ;MARSEILLE 12EME
3410;5069;F;BD;BEZOMBES;13 011 ;MARSEILLE 11EME
3411;93;;TSSE;CHARLES SUSINI;13 013 ;MARSEILLE 13EME
3412;1;;RUE;ANDRE ISAIA;13 013 ;MARSEILLE 13EME
3413;287;;RTE;DES 3 LUCS;13 011 ;MARSEILLE 11EME
3414;120;;AV;DU GEN DE GAULLE;13 190 ;ALLAUCH
3415;20;;CHE;DE LA RIBASSIERE;13 013 ;MARSEILLE 13EME
3416;112;;RUE;ALPHONSE DAUDET;13 013 ;MARSEILLE 13EME
3417;20;;BD;DES ROSSIGNOLS;13 012 ;MARSEILLE 12EME
3418;51;;BD;BOUYALA D ARNAUD;13 012 ;MARSEILLE 12EME
3419;195;;CHE;DES RASCOUS;13 190 ;ALLAUCH
3420;466;;CHE;DE LA CRAIE;13 190 ;ALLAUCH
3421;305;;CHE;ESPRIT JULIEN;13 190 ;ALLAUCH
3422;79;;BD;DE LA POMME;13 011 ;MARSEILLE 11EME
3423;5080;F;CHE;LES GONAGUES;13 190 ;ALLAUCH
3424;29;;RUE;LEON MEISSEREL;13 012 ;MARSEILLE 12EME
3425;25;;TSSE;DE LA CLAIRE VOIE;13 012 ;MARSEILLE 12EME
3426;51;;BD;BOUYALA D ARNAUD;13 012 ;MARSEILLE 12EME
3427;47;;AV;DES TROIS LUCS;13 012 ;MARSEILLE 12EME
3428;359;;BD;MIREILLE LAUZE;13 011 ;MARSEILLE 11EME
3429;5050;F;RES;LA BATARELLE;13 013 ;MARSEILLE 13EME
3430;47;;AV;DES TROIS LUCS;13 012 ;MARSEILLE 12EME
3431;56;;BD;DE LA VALBARELLE;13 011 ;MARSEILLE 11EME
3432;266;;AV;DES POILUS;13 012 ;MARSEILLE 12EME
3433;56;;BD;DE LA VALBARELLE;13 011 ;MARSEILLE 11EME
3434;141;;AV;DE SAINT MENET;13 011 ;MARSEILLE 11EME
3435;89;;RUE;ST JEAN DU DESERT;13 012 ;MARSEILLE 12EME
3436;35;;BD;HUGUES;13 012 ;MARSEILLE 12EME
3437;17;;RUE;ST JEAN DU DESERT;13 012 ;MARSEILLE 12EME
3438;12;;AV;DES NARCISSES;13 013 ;MARSEILLE 13EME
3439;11;;AV;DU BOUSQUETIER;13 012 ;MARSEILLE 12EME
3440;170;;TRA;DE LA PENNE;13 011 ;MARSEILLE 11EME
3441;58;;RUE;DE LA MAURELLE;13 013 ;MARSEILLE 13EME
3442;17;;BD;HAGUENEAU;13 012 ;MARSEILLE 12EME
3443;89;;AV;DES BUTRIS;13 012 ;MARSEILLE 12EME
3444;30;;AV;RAOUL FOLLEREAU;13 011 ;MARSEILLE 11EME
3445;67;;AV;DE LA ROSE;13 013 ;MARSEILLE 13EME
3446;6040;Z;AV;PASTEUR;13 380 ;PLAN DE CUQUES
3447;32;;BD;GAROUTTE;13 012 ;MARSEILLE 12EME
3448;8;;BD;LIONEL TERRAY;13 013 ;MARSEILLE 13EME
3449;31;;TSSE;DE LA TREVARESSE;13 012 ;MARSEILLE 12EME
3450;359;;BD;MIREILLE LAUZE;13 011 ;MARSEILLE 11EME
3451;120;;AV;DU GEN DE GAULLE;13 190 ;ALLAUCH
3452;57;;PARC;DES VIEUX CYPRES;13 013 ;MARSEILLE 13EME
3453;38;;TRA;TRIVIER;13 012 ;MARSEILLE 12EME
3454;116;;AV;DES POILUS;13 013 ;MARSEILLE 13EME
3455;3;;BD;BEAUSEJOUR;13 011 ;MARSEILLE 11EME
3456;5288;F;RES;LES BOUGAINVILLEES;13 012 ;MARSEILLE 12EME
3457;24;;PARC;DES VIEUX CYPRES;13 013 ;MARSEILLE 13EME
3458;64;;BD;DE LA VALBARELLE;13 011 ;MARSEILLE 11EME
3459;47;;AV;DES TROIS LUCS;13 012 ;MARSEILLE 12EME
3460;51;;CHE;DES AMARYLLIS;13 012 ;MARSEILLE 12EME
3461;9;;PL;DE LA REPUBLIQUE;13 190 ;ALLAUCH
3462;5455;F;BD;ANGE MARTIN;13 190 ;ALLAUCH
3463;148;;;LE MONT RIANT;13 013 ;MARSEILLE 13EME
3464;197;;AV;DES OLIVES;13 013 ;MARSEILLE 13EME
3465;5073;F;AV;DES CIGALONS;13 012 ;MARSEILLE 12EME
3466;5;;ALL;CACHEMYRA;13 012 ;MARSEILLE 12EME
3467;116;;RUE;GASTON DE FLOTTE;13 012 ;MARSEILLE 12EME
3468;257;;AV;DE MONTOLIVET;13 012 ;MARSEILLE 12EME
3469;5;;AV;RAMPAL;13 012 ;MARSEILLE 12EME
3470;67;;TSSE;DES PLATRIERES;13 013 ;MARSEILLE 13EME
3471;14;;RUE;ANGELE;13 011 ;MARSEILLE 11EME
3472;26;;AV;RAMPAL;13 012 ;MARSEILLE 12EME
3473;12;;AV;DU DOCTEUR HECKEL;13 011 ;MARSEILLE 11EME
3474;20;;AV;DESIRE BIANCO;13 011 ;MARSEILLE 11EME
3475;1;;RTE;DES CAMOINS;13 011 ;MARSEILLE 11EME
3476;18;;BD;VERD;13 013 ;MARSEILLE 13EME
3477;1;;BD;ELYSEE PETIT;13 013 ;MARSEILLE 13EME
3478;9090;;BD;ANGE DELESTRADE;13 380 ;PLAN DE CUQUES
3479;22;;BD;DE LA COMTESSE;13 012 ;MARSEILLE 12EME
3480;;;RES;LES CHARMILLES;13 011 ;MARSEILLE 11EME
3481;75;;TSSE;SAINT-PONS;13 012 ;MARSEILLE 12EME
3482;6;;BD;LIONEL TERRAY;13 013 ;MARSEILLE 13EME
3483;36;;BD;MARIUS RICHARD;13 012 ;MARSEILLE 12EME
3484;5;;IMP;CHANTOISEL;13 013 ;MARSEILLE 13EME
3485;7;;ALL;DE DIJON;13 012 ;MARSEILLE 12EME
3486;49;;TSSE;DES BONNETS;13 013 ;MARSEILLE 13EME
3487;60;;RUE;CHALUSSET;13 013 ;MARSEILLE 13EME
3488;59;;RUE;NIELS BOHR;13 013 ;MARSEILLE 13EME
3489;22;;TSSE;DE LA LISE;13 012 ;MARSEILLE 12EME
3490;134;;BD;DES LIBERATEURS;13 012 ;MARSEILLE 12EME
3491;546;A;BD;MIREILLE LAUZE;13 011 ;MARSEILLE 11EME
3492;8;;BD;LIONEL TERRAY;13 013 ;MARSEILLE 13EME
3493;16;B;TRA;DES 4 CHE MONTOLIVET;13 012 ;MARSEILLE 12EME
3494;19;;AV;DE GARLABAN;13 012 ;MARSEILLE 12EME
3495;10;;RUE;DE LA BERGERE;13 190 ;ALLAUCH
3496;30;;TSSE;CAVAILLON;13 011 ;MARSEILLE 11EME
3497;36;;AV;DE SAINT BARNABE;13 012 ;MARSEILLE 12EME
3498;11;;GR;GRAND RUE LOUIS FABRY;13 013 ;MARSEILLE 13EME
3499;58;;AV;COROT;13 013 ;MARSEILLE 13EME
3500;136;;CHE;LA VALBARELLE ST MARCEL;13 011 ;MARSEILLE 11EME
3501;44;;AV;VINCENT VAN GOGH;13 012 ;MARSEILLE 12EME
3502;22;;RUE;AUGUSTIN FRESNEL;13 013 ;MARSEILLE 13EME
3503;5076;F;PARC;DESSUARD;13 012 ;MARSEILLE 12EME
3504;1;;GR;GRAND RUE LOUIS FABRY;13 013 ;MARSEILLE 13EME
3505;23;;CHE;DU CAVAOU;13 013 ;MARSEILLE 13EME
3506;5288;F;RES;LES BOUGAINVILLEES;13 012 ;MARSEILLE 12EME
3507;50;;BD;NOTRE DAME;13 011 ;MARSEILLE 11EME
3508;153;;CHE;DE CHATEAU GOMBERT;13 013 ;MARSEILLE 13EME
3509;79;;BD;DE LA POMME;13 011 ;MARSEILLE 11EME
3510;58;;AV;COROT;13 013 ;MARSEILLE 13EME
3511;8;;RUE;CARNOT;13 140 ;MIRAMAS
3512;741;;CHE;DES AIRES DE LA DIME;13 300 ;SALON-DE-PROVENCE
3513;135;;RUE;EDMOND HALLEY MILLES;13 100 ;AIX EN PROVENCE
3514;9624;;LOT;LOU MANEOU;13 790 ;ROUSSET
3515;4;;AV;FREDERIC MISTRAL;13 820 ;ENSUES-LA-REDONNE
3516;31;;;LES ROUCAS;13 220 ;CHATEAUNEUF-LES-MARTIGUES
3517;15;;RUE;DE L ESCADRILLE N NIEMEN;13 127 ;VITROLLES
3518;11;;AV;DU DR SCHWEITZER;13 700 ;MARIGNANE
3519;3;;AV;DE LA COTE BLEUE;13 180 ;GIGNAC-LA-NERTHE
3520;2;B;RUE;DU LAVOIR COUVERT;13 630 ;EYRAGUES
3521;9;;RUE;DU PETIT PUITS;13 210 ;SAINT-REMY-DE-PROVENCE
3522;10;B;RUE;LOUIS BRAILLE;13 200 ;ARLES
3523;9901;;LOT;LES HAMEAUX DE CAMARGUE;13 200 ;ARLES
3524;22;;RUE;DE LA REPUBLIQUE;13 690 ;GRAVESON
3525;4;;RUE;ANCIEN HOTEL DE VILLE;13 430 ;EYGUIERES
3526;4;;RUE;DU RUILLE GIMEAUX;13 200 ;ARLES
3527;25;;RES;LE GRAND VERGER;13 160 ;CHATEAURENARD
3528;4;;RUE;AUX NAMPS;14 000 ;CAEN
3529;7;;RUE;DU GAILLON;14 000 ;CAEN
3530;28;;RUE;GENERAL MOULIN;14 000 ;CAEN
3531;28;;BD;GEORGES POMPIDOU;14 000 ;CAEN
3532;80;;BD;LEROY;14 000 ;CAEN
3533;6043;;AV;DU HAVRE;14 810 ;MERVILLE FRANCEVILLE
3534;8;;RUE;DU JONCAL;14 450 ;GRANDCAMP-MAISY
3535;30;;ALL;DES NOISETIERS;14 100 ;LISIEUX
3536;2;;AV;DU SIX JUIN;14 100 ;LISIEUX
3537;56;C;BD;HERBET FOURNET;14 100 ;LISIEUX
3538;14;;RUE;LABBEY;14 100 ;LISIEUX
3539;2;A;ALL;DES CHARMILLES;14 100 ;LISIEUX
3540;3;;RUE;DU HERON;14 100 ;LISIEUX
3541;3;;ESP;MOMMERS;14 100 ;LISIEUX
3542;8;;RUE;PETITE COUTURE;14 100 ;LISIEUX
3543;9;;BD;SAINTE ANNE;14 100 ;LISIEUX
3544;19;;RUE;JEAN SEBASTIEN BACH;14 100 ;LISIEUX
3545;19;;RUE;JEAN SEBASTIEN BACH;14 100 ;LISIEUX
3546;87;;AV;GUILLAUME LE CONQUERANT;14 100 ;LISIEUX
3547;18;B;RUE;JOSEPH GUILLONNEAU;14 100 ;LISIEUX
3548;4;;RUE;DU CARMEL;14 100 ;LISIEUX
3549;16;;RUE;D ORIVAL;14 100 ;LISIEUX
3550;87;;AV;GUILLAUME LE CONQUERANT;14 100 ;LISIEUX
3551;1;;RUE;PESTEL;14 600 ;HONFLEUR
3552;54;;RUE;G LE CONQUERANT;14 360 ;TROUVILLE-SUR-MER
3553;16;;RUE;DE LA REPUBLIQUE;14 600 ;HONFLEUR
3554;9001;;VC;RES LES MARINES 1;14 160 ;DIVES-SUR-MER
3555;6412;;VC;RES LES MARINES;14 640 ;VILLERS-SUR-MER
3556;1;;AV;DU PORT;14 800 ;DEAUVILLE
3557;74;;RUE;HAUTE;14 600 ;HONFLEUR
3558;23;;RUE;DES FLEURS;14 510 ;HOULGATE
3559;1194;;RUE;DE NORMANDIE;14 510 ;HOULGATE
3560;15;;RUE;BREBAN;14 130 ;PONT-L EVEQUE
3561;17;;RUE;DE VERDUN;14 910 ;BLONVILLE-SUR-MER
3562;1;;AV;P CASSAGNAVERE;14 360 ;TROUVILLE-SUR-MER
3563;1;;RUE;CHARLES KOECHLIN;14 640 ;VILLERS-SUR-MER
3564;17;;AV;DE LA REPUBLIQUE;14 800 ;DEAUVILLE
3565;9001;;VC;RES LES MARINES 1;14 160 ;DIVES-SUR-MER
3566;9069;;;COUR DU MOULIN;14 510 ;HOULGATE
3567;1194;;RUE;DE NORMANDIE;14 510 ;HOULGATE
3568;27;;RUE;DES BAINS;14 510 ;HOULGATE
3569;6412;;CHE;DE BOIS LURETTE;14 640 ;VILLERS-SUR-MER
3570;4;;AV;DE LA REPUBLIQUE;14 640 ;VILLERS-SUR-MER
3571;2;;RUE;AMIRAL DE MAIGRET;14 360 ;TROUVILLE-SUR-MER
3572;32;;RUE;LAUNAY;14 130 ;PONT-L EVEQUE
3573;8;;RUE;CHARLES MOZIN;14 360 ;TROUVILLE-SUR-MER
3574;40;;RUE;OLLIFFE;14 800 ;DEAUVILLE
3575;6;;AV;ROGER DELIENCOURT;14 800 ;DEAUVILLE
3576;43;;AV;ROGER DELIENCOURT;14 800 ;DEAUVILLE
3577;147;;RUE;VICTOR HUGO;14 800 ;DEAUVILLE
3578;49;;RUE;OLLIFFE;14 800 ;DEAUVILLE
3579;5753;;VC;RES LA CORNICHE DU MONT;14 910 ;BLONVILLE-SUR-MER
3580;18;;RTE;DE VILLERS;14 800 ;TOURGEVILLE
3581;38;;AV;ARISTIDE BRIAND;14 800 ;TOUQUES
3582;11;;RUE;DE VAUCELLES;14 130 ;PONT-L EVEQUE
3583;18;;RUE;MAURICE ALLAIRE;14 910 ;BLONVILLE-SUR-MER
3584;9088;;RES;RESIDENCE DUC DE NORMANDIE;14 510 ;HOULGATE
3585;30;;RUE;DU GEN DE GAULLE;14 910 ;BLONVILLE-SUR-MER
3586;32;;RUE;DU MANOIR;14 360 ;TROUVILLE-SUR-MER
3587;2;;RUE;CHARLES LAFORGE;14 910 ;BLONVILLE-SUR-MER
3588;21;B;RUE;ARISTIDE RENAULT;14 510 ;HOULGATE
3589;27;;RUE;SAINTE MARGUERITE;14 160 ;DIVES-SUR-MER
3590;3;;RUE;DE BEUZEVAL;14 510 ;HOULGATE
3591;9061;;RTE;DE HONFLEUR;14 360 ;TROUVILLE-SUR-MER
3592;4;;RUE;DU GEN LECLERC;14 910 ;BLONVILLE-SUR-MER
3593;21;;RUE;HENRI DOBERT;14 510 ;HOULGATE
3594;5539;;;MONT CANISY;14 800 ;TOURGEVILLE
3595;11;;RUE;DE LA MER;14 800 ;TOURGEVILLE
3596;6010;;CHE;DE L EPINAY;14 800 ;TOUQUES
3597;9001;;VC;RES LE PRE;14 640 ;VILLERS-SUR-MER
3598;9;;RUE;L DELARUE MARDRUS;14 600 ;HONFLEUR
3599;9006;;VC;RES SUPER DEAUVILLE;14 640 ;VILLERS-SUR-MER
3600;6436;;VC;RES LES PORTES DE LA MER;14 640 ;VILLERS-SUR-MER
3601;10;;PL;ALBERT SOREL;14 600 ;HONFLEUR
3602;1;;RUE;VICTOR HUGO;14 360 ;TROUVILLE-SUR-MER
3603;30;;RUE;DU GEN DE GAULLE;14 910 ;BLONVILLE-SUR-MER
3604;5548;;;MONT CANISY;14 800 ;TOURGEVILLE
3605;32;;RUE;DU MANOIR;14 360 ;TROUVILLE-SUR-MER
3606;5348;;;CHEM DE TOUQUES;14 910 ;BENERVILLE-SUR-MER
3607;11;;RUE;DU CHANCELIER;14 360 ;TROUVILLE-SUR-MER
3608;5;;PL;DU LT FERNAND FANNEAU;14 640 ;VILLERS-SUR-MER
3609;1;;VC;RES LES COLOMBIERES;14 640 ;VILLERS-SUR-MER
3610;9033;;VC;RES LE GRAND CAP;14 640 ;VILLERS-SUR-MER
3611;6;;RUE;THIERS;14 800 ;DEAUVILLE
3612;12;;RUE;POINCARE;14 640 ;VILLERS-SUR-MER
3613;3;;AV;ALFRED ROUSSEAU;14 800 ;DEAUVILLE
3614;14;;RUE;VIMARD;14 510 ;HOULGATE
3615;13;;RUE;DE PARIS;14 360 ;TROUVILLE-SUR-MER
3616;15;;RUE;MAURICE VINCENT;14 360 ;TROUVILLE-SUR-MER
3617;1;;RUE;HIPPOLYTE TOUPET;14 510 ;HOULGATE
3618;73;;RUE;DU GAL LECLERC;14 800 ;DEAUVILLE
3619;24;;RUE;BOULARD;14 640 ;VILLERS-SUR-MER
3620;9031;;RES;LES JARDINS DE LA PLAGE;14 640 ;VILLERS-SUR-MER
3621;9013;;;RTE DE TROUVILLE;14 510 ;HOULGATE
3622;9061;;RTE;DE HONFLEUR;14 360 ;TROUVILLE-SUR-MER
3623;3;;RUE;NOTRE DAME;14 600 ;HONFLEUR
3624;9029;;;CHEM DU BOIS;14 640 ;VILLERS-SUR-MER
3625;17;;RUE;DE VERDUN;14 910 ;BLONVILLE-SUR-MER
3626;77;;RUE;DES BAINS;14 360 ;TROUVILLE-SUR-MER
3627;9001;;VC;RES QUAI SUD;14 160 ;DIVES-SUR-MER
3628;1;;PL;DE LA POIN DU HOC;14 800 ;DEAUVILLE
3629;8;;RUE;DES VILLAS;14 800 ;DEAUVILLE
3630;;;IMP;DU PETIT CASINO;14 600 ;HONFLEUR
3631;2;;RUE;DES VILLAS;14 800 ;DEAUVILLE
3632;9006;;VC;RES SUPER DEAUVILLE;14 640 ;VILLERS-SUR-MER
3633;9020;;VC;RES LE GRAND CAP;14 640 ;VILLERS-SUR-MER
3634;32;;RUE;JEAN MERMOZ;14 800 ;DEAUVILLE
3635;34;;VC;RES L HERMITAGE;14 800 ;TOURGEVILLE
3636;9013;;VC;RES DEAUVILLE PLAGE 2;14 640 ;VILLERS-SUR-MER
3637;77;;RUE;HAUTE;14 600 ;HONFLEUR
3638;24;;ALL;DES FOUGERES;14 510 ;HOULGATE
3639;1;;RUE;DE BEUZEVAL;14 510 ;HOULGATE
3640;5754;;RUE;DE LASSAY;14 910 ;BLONVILLE-SUR-MER
3641;6436;;VC;RES LES PORTES DE LA MER;14 640 ;VILLERS-SUR-MER
3642;9040;;AV;DES GABIONS;14 640 ;VILLERS-SUR-MER
3643;9021;;VC;RES LE VILLAGE DE LA PLAGE;14 640 ;VILLERS-SUR-MER
3644;15;;RUE;DES BAINS;14 640 ;VILLERS-SUR-MER
3645;11;T;RUE;DE LA CHAPELLE;14 360 ;TROUVILLE-SUR-MER
3646;93;;RUE;DES BAINS;14 360 ;TROUVILLE-SUR-MER
3647;1;;RUE;CARNOT;14 360 ;TROUVILLE-SUR-MER
3648;1;;AV;P CASSAGNAVERE;14 360 ;TROUVILLE-SUR-MER
3649;8;;RUE;PAUL BESSON;14 360 ;TROUVILLE-SUR-MER
3650;35;;AV;DU PT J F KENNEDY;14 360 ;TROUVILLE-SUR-MER
3651;69;;AV;DU PT J F KENNEDY;14 360 ;TROUVILLE-SUR-MER
3652;9001;;VC;RES LES MARINES 2;14 160 ;DIVES-SUR-MER
3653;9001;;VC;RES LES MARINES 2;14 160 ;DIVES-SUR-MER
3654;8;;RUE;DU DOCTEUR LAINE;14 800 ;TOUQUES
3655;1;;QUAI;DES MARCHANDS;14 800 ;DEAUVILLE
3656;5292;B;;MONT CANISY;14 800 ;TOURGEVILLE
3657;5380;;RUE;EMILE LIETOUT;14 910 ;BENERVILLE-SUR-MER
3658;9013;;;RTE DE TROUVILLE;14 510 ;HOULGATE
3659;10;;RUE;THIERS;14 360 ;TROUVILLE-SUR-MER
3660;14;;RUE;SAINT GERMAIN;14 360 ;TROUVILLE-SUR-MER
3661;18;;RUE;MAURICE ALLAIRE;14 910 ;BLONVILLE-SUR-MER
3662;;;IMP;DU PETIT CASINO;14 600 ;HONFLEUR
3663;30;;RUE;DU GEN DE GAULLE;14 910 ;BLONVILLE-SUR-MER
3664;9033;;VC;RES LE GRAND CAP;14 640 ;VILLERS-SUR-MER
3665;9032;;VC;RES LES BALCONS DE LA MER;14 640 ;VILLERS-SUR-MER
3666;9999;;AV;JEAN MOULIN;14 640 ;VILLERS-SUR-MER
3667;9999;;AV;JEAN MOULIN;14 640 ;VILLERS-SUR-MER
3668;77;B;RUE;DU GAL LECLERC;14 800 ;DEAUVILLE
3669;21;B;RUE;DE LA VALLEE;14 510 ;HOULGATE
3670;67;;PARC;PRL DE LA VALLEE D AUGE;14 430 ;DOZULE
3671;19;B;AV;DU GAL DE GAULLE;14 800 ;DEAUVILLE
3672;6412;;VC;RES LES MARINES;14 640 ;VILLERS-SUR-MER
3673;6010;;CHE;DE L EPINAY;14 800 ;TOUQUES
3674;5666;;VC;RES VILLA LES PLANCHES;14 800 ;TOURGEVILLE
3675;33;;RUE;DE LA REPUBLIQUE;14 600 ;HONFLEUR
3676;9006;;VC;RES SUPER DEAUVILLE;14 640 ;VILLERS-SUR-MER
3677;5;;RUE;HENRY MILLET;14 910 ;BLONVILLE-SUR-MER
3678;41;;RUE;DE LA CHAUSSEE;14 600 ;HONFLEUR
3679;9005;;VC;RES LE FRANCE;14 640 ;VILLERS-SUR-MER
3680;6436;;VC;RES LES PORTES DE LA MER;14 640 ;VILLERS-SUR-MER
3681;13;;RUE;DES BAINS;14 510 ;HOULGATE
3682;18;;RTE;DE VILLERS;14 800 ;TOURGEVILLE
3683;9031;;AV;DES GABIONS;14 640 ;VILLERS-SUR-MER
3684;30;;BD;PITRE CHEVALIER;14 640 ;VILLERS-SUR-MER
3685;6;;AV;ROGER DELIENCOURT;14 800 ;DEAUVILLE
3686;30;;RUE;DU GEN DE GAULLE;14 910 ;BLONVILLE-SUR-MER
3687;8;;RUE;DES VILLAS;14 800 ;DEAUVILLE
3688;10;;RUE;DU GD PRE;14 510 ;HOULGATE
3689;9031;;RES;LES JARDINS DE LA PLAGE;14 640 ;VILLERS-SUR-MER
3690;56;;RUE;G LE CONQUERANT;14 360 ;TROUVILLE-SUR-MER
3691;1;;RUE;DENAIN;14 360 ;TROUVILLE-SUR-MER
3692;5754;;RUE;DE LASSAY;14 910 ;BLONVILLE-SUR-MER
3693;1;;AV;P CASSAGNAVERE;14 360 ;TROUVILLE-SUR-MER
3694;50;B;RUE;DU GAL LECLERC;14 800 ;DEAUVILLE
3695;14;;QUAI;DE LA TOUQUES;14 800 ;DEAUVILLE
3696;9005;;VC;RES LE FRANCE;14 640 ;VILLERS-SUR-MER
3697;40;;RUE;D AGUESSEAU;14 360 ;TROUVILLE-SUR-MER
3698;14;;RUE;DE LA FOULERIE;14 600 ;HONFLEUR
3699;38;;AV;ARISTIDE BRIAND;14 800 ;TOUQUES
3700;1;;RUE;D AXBRIDGE;14 510 ;HOULGATE
3701;5019;;VC;RES LE DEAUVILLE;14 640 ;VILLERS-SUR-MER
3702;9006;;VC;RES SUPER DEAUVILLE;14 640 ;VILLERS-SUR-MER
3703;1;;PL;DE LA POIN DU HOC;14 800 ;DEAUVILLE
3704;7;;RUE;MICHEL D'ORNANO;14 640 ;VILLERS-SUR-MER
3705;6054;;RUE;JEAN MONNET;14 800 ;TOUQUES
3706;45;;RUE;JEAN MERMOZ;14 800 ;DEAUVILLE
3707;5334;;RUE;DES NOVETS;14 800 ;TOUQUES
3708;9002;;VC;RES DEAUVILLE 2000;14 640 ;VILLERS-SUR-MER
3709;1;;AV;P CASSAGNAVERE;14 360 ;TROUVILLE-SUR-MER
3710;11;;RUE;DU CHANCELIER;14 360 ;TROUVILLE-SUR-MER
3711;1;;RUE;LA REP DE COLOMBIE;14 800 ;DEAUVILLE
3712;9002;;VC;RES DEAUVILLE 2000;14 640 ;VILLERS-SUR-MER
3713;2;;RUE;DE NORMANDIE;14 510 ;HOULGATE
3714;5;;RUE;SAINT ELOI;14 160 ;DIVES-SUR-MER
3715;6;;RUE;DU GD PRE;14 510 ;HOULGATE
3716;8;;RUE;SAINT GERMAIN;14 360 ;TROUVILLE-SUR-MER
3717;;;AV;DES BALEINIERS;14 600 ;HONFLEUR
3718;53;;RUE;SAINTE MARGUERITE;14 160 ;DIVES-SUR-MER
3719;8;;RUE;DES BAINS;14 510 ;HOULGATE
3720;5435;;;LES COUTURES;14 800 ;TOURGEVILLE
3721;18;;RUE;SEBASTIEN DE NEUFVILLE;14 510 ;HOULGATE
3722;89;;AV;DE LA REPUBLIQUE;14 800 ;DEAUVILLE
3723;36;B;RUE;HAUTE;14 600 ;HONFLEUR
3724;5303;;;MONT CANISY;14 800 ;TOURGEVILLE
3725;597;;CHE;DE LA COTE DE GRACE;14 600 ;EQUEMAUVILLE
3726;12;;RUE;CAP HUBERT DE CARPENTIER;14 640 ;VILLERS-SUR-MER
3727;102;;VC;RES DEAUVILLE PLAGE 1;14 640 ;VILLERS-SUR-MER
3728;6;;RUE;LOUTREL;14 640 ;VILLERS-SUR-MER
3729;9005;;VC;RES LE FRANCE;14 640 ;VILLERS-SUR-MER
